property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,godrej summit,sector 104,0.85,5878.28,2,2,3+,10.0,Relatively New,1269.0,1,0,0,0,0,0,79
flat,emaar mgf the palm drive,sector 66,3.2,17777.78,3,3,3,12.0,Relatively New,1800.0,1,1,1,1,0,1,117
flat,the cocoon,dwarka expressway,2.0,13333.33,3,3,3,5.0,New Property,1357.0,0,0,0,0,0,0,0
flat,dlf regal gardens,sector 90,1.78,8036.12,4,4,3+,8.0,Relatively New,2000.0,0,0,0,0,0,0,126
flat,signature global synera,sector 81,0.48,8026.76,2,2,1,14.0,Relatively New,547.0,0,0,0,0,0,1,14
flat,shri ram apartments,sector 4,0.36,3789.47,2,2,1,4.0,Relatively New,1056.0,0,0,0,0,0,0,0
flat,experion the heartsong,sector 108,2.29,8240.37,4,5,3+,8.0,Relatively New,2779.0,0,1,0,0,0,1,95
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.42,3,3,3,3.0,Relatively New,1833.0,1,1,0,0,0,1,124
flat,bptp terra,sector 37d,1.72,7850.3,3,3,3+,10.0,Relatively New,1983.0,0,1,0,0,0,0,31
flat,tulip petals,sector 89,1.1,7096.77,3,2,3,4.0,New Property,1550.0,0,0,0,0,0,0,0
house,independent,sector 55,1.45,26851.85,1,4,3+,4.0,Relatively New,60.0,0,0,1,0,0,0,70
house,independent,sector 25,9.9,29333.33,5,5,2,2.0,Moderately Old,3375.0,0,0,0,1,0,1,106
house,ansal sushant lok plots,sector 43,3.3,26570.05,1,1,0,2.0,Under Construction,1242.0,0,0,0,0,0,0,0
flat,ild greens,sector 37c,0.95,9223.3,2,2,3+,11.0,Relatively New,1179.0,0,0,1,1,0,1,119
flat,m3m woodshire,sector 107,1.2,6176.02,3,3,3,7.0,Relatively New,1750.0,0,0,0,0,0,1,49
flat,shree vardhman victoria,sector 70,1.55,7948.72,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,0,174
flat,signature global solera,sector 107,0.5,7692.31,2,2,1,11.0,Relatively New,494.0,0,0,0,0,0,0,55
flat,ss the leaf,sector 85,2.05,7290.18,4,4,3+,4.0,Relatively New,2500.0,0,1,0,0,0,1,49
house,ansals florence villa,sector 57,3.3,19819.82,4,3,3+,2.0,Moderately Old,1665.0,1,1,1,1,0,0,151
flat,smartworld one dxp,sector 113,2.0,11074.2,3,3,3,12.0,New Property,1806.0,0,0,0,0,0,0,70
house,independent,sector 8,0.59,10085.47,2,2,2,2.0,Moderately Old,585.0,0,0,0,0,1,0,7
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10544.82,4,4,3+,15.0,Relatively New,1957.0,0,0,0,0,0,0,108
flat,bptp terra,sector 37d,1.71,7804.66,3,3,3+,7.0,Relatively New,2191.0,1,0,0,0,0,0,38
house,bptp astaire gardens,sector 70a,1.04,7172.41,3,3,3+,2.0,Relatively New,1611.0,0,0,0,0,1,1,145
flat,dlf the ultima,sector 81,3.45,12356.73,4,4,3+,25.0,Moderately Old,2527.0,0,1,0,0,0,0,67
flat,m3m heights,sector 65,1.9,13991.16,2,2,2,40.0,Relatively New,1358.0,0,0,0,0,0,0,48
flat,dlf belvedere towers,sector 25,3.4,13765.18,4,4,3,1.0,Old Property,2744.0,0,1,0,0,0,0,26
flat,ss the leaf,sector 85,1.25,10888.5,2,2,3+,17.0,Relatively New,1426.0,0,0,1,0,0,0,156
flat,shree vardhman victoria,sector 70,1.64,8384.46,3,5,3,3.0,Relatively New,1527.0,0,1,0,0,0,0,51
flat,dlf the crest,sector 54,11.0,35483.87,4,5,3+,7.0,Relatively New,3444.0,1,1,0,1,0,0,49
house,independent,sector 26,15.0,33333.33,4,4,3,3.0,Moderately Old,4500.0,0,1,1,0,0,1,36
house,international city by sobha phase 1,sector 109,6.15,27333.33,5,5,3+,3.0,Relatively New,2250.0,0,1,1,1,0,1,130
flat,central park 2 bellevue,sector 48,2.75,10754.79,3,4,3+,3.0,Moderately Old,2574.0,0,0,0,0,0,0,32
house,independent,sector 1,1.85,16003.46,4,3,2,3.0,Moderately Old,1284.0,0,0,0,0,0,0,0
flat,ireo victory valley,sector 67,2.87,11903.77,3,3,3+,16.0,Relatively New,2095.0,0,1,0,0,0,1,174
flat,signature global solera,sector 107,0.28,5679.51,2,2,2,6.0,Relatively New,543.0,0,0,0,0,0,0,45
flat,bptp pedestal,sector 70a,1.6,10158.73,3,3,3,2.0,New Property,1750.0,0,1,0,0,1,0,77
house,independent,sector 31,4.25,26234.57,5,5,3+,3.0,Moderately Old,1620.0,0,0,1,1,0,1,56
flat,ashiana anmol,sohna road,0.99,8215.77,2,2,2,6.0,Under Construction,1045.0,0,0,0,0,0,0,49
flat,ss the leaf,sector 85,2.0,8305.65,3,4,3,6.0,Relatively New,2300.0,0,1,0,0,0,0,49
house,independent,sector 25,9.0,28490.03,10,10,3,3.0,Old Property,3159.0,0,0,0,1,0,1,64
flat,green court,sector 90,0.45,7188.5,2,2,1,2.0,New Property,696.0,0,0,0,0,0,1,42
house,unitech uniworld resorts,sector 33,9.5,23335.79,5,7,3+,2.0,Under Construction,4071.0,1,1,1,1,0,0,57
flat,bestech park view ananda,sector 81,0.95,6985.29,2,2,2,13.0,Relatively New,1150.0,0,0,0,0,0,1,167
house,vatika india next,sector 83,1.7,7870.37,3,3,3+,4.0,New Property,240.0,0,1,0,1,0,0,0
flat,deepak minda,manesar,1.25,4715.2,3,3,3+,6.0,Moderately Old,2944.0,0,1,0,0,0,0,44
house,dlf city plots phase 2,sector 25,10.55,39074.07,5,6,3+,3.0,Moderately Old,2700.0,1,1,1,1,0,0,131
flat,mapsko casa bella,sector 82,1.3,6378.8,4,4,3+,1.0,Relatively New,1774.0,0,1,0,0,0,0,130
flat,housing board colony,sector 51,0.3,4629.63,1,1,0,0.0,Moderately Old,80.0,1,0,0,0,0,0,15
flat,paras irene,sector 70a,1.2,8450.7,2,2,3,6.0,Moderately Old,1285.0,0,0,0,0,0,0,42
house,independent,sector 11,0.95,7307.69,5,3,0,1.0,Moderately Old,1300.0,0,0,0,0,0,0,0
flat,bestech park view spa next,sector 67,2.72,11574.47,4,4,3+,0.0,Relatively New,2250.0,0,1,0,1,0,1,128
flat,ramsons kshitij,sector 95,0.4,5839.42,3,2,2,6.0,New Property,761.0,0,0,0,0,0,0,0
flat,godrej nature plus,sector 33,1.27,9182.94,2,2,3+,9.0,Under Construction,1252.0,0,0,0,0,0,0,38
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5832.94,4,4,3,20.0,Relatively New,1939.0,0,1,0,0,0,0,60
flat,ats kocoon,sector 109,1.75,10028.65,3,3,3,10.0,Relatively New,1550.0,0,0,0,1,0,1,49
flat,corona optus,sector 37c,1.44,7236.18,3,3,3+,2.0,Relatively New,1789.0,1,1,0,0,1,0,49
flat,m3m woodshire,sector 107,0.8,5856.52,2,2,3+,6.0,Relatively New,1204.0,0,0,0,1,0,1,174
flat,vatika lifestyle homes,sector 83,1.15,8214.29,3,3,1,7.0,Moderately Old,1607.0,0,0,0,0,0,1,95
flat,signature global solera 2,sector 107,0.5,8928.57,2,2,2,13.0,New Property,622.0,0,0,0,0,0,0,8
flat,dlf the primus,sector 82a,2.95,11451.86,4,5,3+,10.0,Relatively New,2110.0,0,1,0,0,0,2,174
flat,indiabulls centrum park,sector 103,1.9,5681.82,3,4,3+,10.0,Relatively New,3716.0,1,1,0,1,1,1,49
flat,smart world orchard,sector 61,1.9,22700.12,3,3,3,1.0,New Property,1137.0,0,0,0,0,0,0,30
house,unitech espace,sector 50,7.5,34722.22,3,3,2,2.0,Moderately Old,2160.0,0,1,0,0,0,1,66
flat,la vida by tata housing,sector 113,1.32,10344.83,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,0,49
flat,ss the leaf,sector 85,1.91,5026.32,4,6,3,6.0,Relatively New,3890.0,0,1,0,0,0,0,174
flat,indiabulls centrum park,sector 103,1.34,7882.35,3,3,3+,12.0,Relatively New,1725.0,1,1,1,1,0,1,38
house,independent,sector 92,1.8,7627.12,4,5,0,13.0,Relatively New,2360.0,0,0,0,0,0,0,0
house,vipul tatvam villa,sector 48,7.69,24068.86,4,5,3,2.0,Moderately Old,3195.0,1,1,1,1,0,1,110
flat,ss the leaf,sector 85,1.85,6578.95,4,5,3+,1.0,Relatively New,2545.0,0,0,0,0,0,0,95
flat,green court,new,0.38,5507.25,2,2,1,7.0,Under Construction,767.0,0,0,0,0,0,0,35
flat,hero homes,sector 104,1.2,17543.86,2,2,2,22.0,Under Construction,877.0,0,0,0,0,0,0,30
house,dlf city phase 1,sector 26,4.5,33333.33,3,3,2,2.0,Moderately Old,1350.0,1,1,0,0,0,0,70
flat,dlf the ultima,sector 81,2.4,11412.27,3,4,3+,19.0,Relatively New,1903.0,0,1,0,0,0,2,174
flat,dlf the ultima,sector 81,2.5,11726.08,3,3,2,20.0,Relatively New,1700.0,0,1,0,0,0,2,174
house,independent,sector 4,5.0,10101.01,3,3,2,1.0,Old Property,4950.0,0,0,0,0,0,0,22
flat,aipl club residences,sector 70a,0.95,10215.05,2,2,1,11.0,New Property,930.0,0,0,0,0,0,1,103
flat,imperia the esfera,sector 37c,0.86,5449.94,2,3,3,9.0,Relatively New,1442.0,1,0,0,0,1,0,49
house,dlf city plots phase 4,sector 28,9.54,29444.44,6,5,3+,3.0,New Property,3240.0,1,1,1,1,0,0,153
flat,raheja the vedaanta floors,sector 108,0.7,4521.96,2,2,3,1.0,Moderately Old,1720.0,0,0,0,0,0,1,0
flat,dlf the skycourt,sector 86,1.59,8242.61,3,3,3,17.0,Relatively New,1700.0,0,0,0,0,1,1,165
flat,gls avenue 51,sector 92,0.21,6953.64,1,1,1,0.0,Relatively New,336.0,0,0,0,0,0,0,63
flat,nbcc heights,sector 89,0.75,6578.95,2,2,2,6.0,Moderately Old,1032.0,0,0,0,0,0,0,0
flat,emaar emerald hills,sector 65,1.95,13928.57,3,3,3+,1.0,New Property,1556.0,0,0,1,0,0,1,117
flat,hcbs sports ville,sohna road,0.32,4301.08,2,2,1,3.0,Relatively New,744.000768,0,0,0,0,0,0,109
house,sushant lok 1 builder floors,sector 43,6.25,30727.63,7,7,3+,3.0,Moderately Old,2034.0,1,1,1,0,0,0,46
house,dlf city plots phase 3,sector 24,1.6,3292.18,8,5,3+,4.0,Old Property,540.0,0,0,0,0,0,0,8
flat,sare homes,sector 92,0.68,5238.83,3,3,2,11.0,Relatively New,1442.0,0,0,0,1,0,0,100
flat,ansal sushant lok ci,sector 43,2.0,15151.52,3,3,2,1.0,Old Property,1467.0,0,1,0,0,0,2,15
flat,ss the leaf,sector 85,1.15,11966.7,2,2,3,20.0,Relatively New,1263.0,0,0,0,1,0,0,107
flat,alpha corp gurgaonone,sector 84,1.15,7496.74,2,2,3,8.0,Relatively New,1361.0,1,0,0,0,0,1,37
flat,ss the leaf,sector 85,1.17,6720.28,2,3,3,10.0,Relatively New,1550.0,0,0,0,0,1,0,49
flat,m3m urbana,sector 67,0.95,10894.5,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,0,49
house,dlf city plots phase 2,sector 25,6.5,33591.73,3,9,3+,3.0,Old Property,1935.0,1,1,1,1,0,1,142
house,satya the legend,sector 57,9.25,16577.06,5,5,3+,4.0,Relatively New,5580.0,1,1,1,1,0,1,160
house,ansals florence villa,sector 57,3.65,10579.71,6,6,2,3.0,Moderately Old,3450.0,1,1,1,1,0,2,152
flat,godrej oasis,sector 88a,1.4,7567.57,3,3,3+,4.0,Relatively New,1674.0,0,0,0,0,0,1,38
flat,laxmi apartment sector 99a gurgaon,sector 99a,0.3,4615.38,2,2,1,4.0,New Property,600.0,0,0,0,0,0,0,44
house,independent,sector 28,12.0,42194.09,4,5,3+,4.0,Relatively New,2844.0,0,1,1,1,0,1,60
flat,smriti apartment,sector 56,0.45,7500.0,1,1,2,3.0,Old Property,543.0,0,0,0,0,0,0,57
house,independent,sector 12,1.7,8000.0,5,5,3,3.0,Moderately Old,2000.0,0,0,0,1,1,0,9
flat,microtek greenburg,sector 86,1.25,8445.95,3,4,3,0.0,Relatively New,1339.0,1,0,0,0,0,0,49
house,independent,sector 57,7.25,26851.85,9,9,3+,2.0,New Property,2700.0,0,1,0,1,1,1,49
flat,dlf the skycourt,sector 86,1.35,6998.44,3,3,1,9.0,Relatively New,1746.0,0,0,0,0,0,0,119
flat,aipl the peaceful homes,sector 70a,1.6,9586.58,2,2,2,22.0,Moderately Old,1416.0,0,0,0,0,0,0,86
house,dlf new town heights,sector 91,2.5,7058.16,4,4,3+,3.0,Moderately Old,3400.0,1,1,1,1,0,1,80
house,independent,sector 38,3.5,20325.2,3,2,2,1.0,Moderately Old,1722.0,0,0,0,0,0,0,0
flat,adani brahma samsara vilasa,sector 63,3.0,16666.67,3,3,3,3.0,New Property,2000.0,0,0,0,0,0,0,24
flat,bestech park view sanskruti,sector 92,1.6,8020.05,3,4,3+,10.0,Relatively New,1615.0,0,1,0,0,1,1,174
house,independent,sector 26,6.0,33333.33,3,5,3+,3.0,Old Property,1800.0,0,0,0,0,0,1,9
house,dlf city plots phase 2,sector 25,4.5,33333.33,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,0,25
flat,friends apartment,sector 52,2.0,8510.64,4,3,3,5.0,Moderately Old,2091.0,0,1,0,0,0,2,111
flat,ats tourmaline,sector 109,1.75,8139.53,3,4,3+,9.0,Relatively New,1946.0,0,1,0,0,0,0,94
flat,godrej nature plus,sector 33,1.7,12592.59,3,3,3+,6.0,New Property,1500.0,0,1,0,0,0,0,38
flat,bestech altura,sector 79,1.72,8398.44,3,4,3,9.0,New Property,2050.0,0,0,0,0,0,0,49
flat,paras dews,sector 106,1.32,5605.1,4,5,3+,11.0,Relatively New,1535.0,0,1,0,0,0,0,49
flat,sunischit apartments,sector 54,1.75,7954.55,3,3,3+,6.0,Moderately Old,2100.0,0,1,0,0,0,1,126
flat,pivotal riddhi siddhi,sector 99,0.5,8517.89,2,1,2,7.0,New Property,652.0,0,0,0,0,0,0,24
house,independent,sector 26,12.5,38580.25,5,5,3+,2.0,Old Property,3240.0,1,1,1,1,0,1,79
flat,trisara our homes 3,sohna road,0.4,6557.38,2,2,1,0.0,New Property,669.0,0,0,0,0,0,1,90
flat,signature global city,sector 37d,1.0,8163.27,3,3,3,4.0,Under Construction,1250.0,0,0,0,0,0,0,49
house,independent,sector 3 phase 3 extension,0.75,6410.26,2,2,0,1.0,Moderately Old,130.0,0,0,0,0,0,0,0
flat,godrej air,sector 85,2.6,12212.31,3,3,3,17.0,Under Construction,2129.0,0,1,0,0,0,0,44
flat,ats triumph,sector 104,1.75,7641.92,3,4,3+,12.0,Relatively New,2036.0,1,1,0,1,1,1,21
house,independent,sector 31,3.5,24154.59,4,3,3,2.0,Moderately Old,1449.0,0,0,1,0,0,1,81
flat,mapsko royale ville,sector 82,1.12,6256.98,3,3,2,12.0,Relatively New,1588.0,0,0,0,1,0,1,49
flat,godrej oasis,sector 88a,1.19,10162.25,2,2,3,15.0,Relatively New,1387.0,1,0,0,1,0,1,174
flat,godrej icon,sector 88a,1.75,14893.62,3,3,3+,6.0,New Property,1306.0,0,0,0,0,0,0,55
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.42,3,3,2,4.0,Relatively New,1650.0,1,1,0,0,0,0,165
flat,ss the leaf,sector 85,1.85,7682.72,3,4,3,2.0,Relatively New,2179.0,1,1,0,0,0,1,49
flat,antriksh heights,sector 84,0.84,4869.57,3,3,3+,8.0,New Property,1561.0,0,0,0,1,0,0,60
flat,orris aster court,sector 85,0.67,5826.09,2,2,2,5.0,Relatively New,1250.0,0,0,0,0,1,1,174
flat,trisara our homes 3,sohna road,0.36,5980.07,2,2,1,1.0,New Property,522.0,0,0,0,0,0,0,45
flat,bestech park view residency,sector 2,1.4,7865.17,3,3,3+,6.0,Old Property,1611.0,0,0,0,0,0,2,107
flat,bptp terra,sector 37d,1.67,7622.09,4,4,3,11.0,Relatively New,2091.0,0,0,0,0,0,1,149
flat,corona optus,sector 37c,1.27,7232.35,3,3,3,2.0,Relatively New,1595.0,0,0,0,0,1,0,49
house,independent,sector 46,5.65,23869.88,8,6,3+,3.0,Moderately Old,2367.0,0,1,0,0,0,1,67
flat,ramsons kshitij,sector 95,0.17,544.0,1,1,1,12.0,Relatively New,3569.0,0,0,0,0,0,0,56
flat,pareena coban residences,sector 99a,1.45,7260.89,3,5,3,11.0,Relatively New,1807.0,0,1,0,0,1,1,49
flat,rof ananda,sector 95,0.2,5464.48,1,1,1,9.0,Relatively New,407.0,0,0,0,1,0,0,52
flat,paras dews,sector 106,1.42,6029.72,4,6,3+,11.0,Relatively New,2131.0,0,1,0,0,0,0,143
flat,adani m2k oyster grande,sector 102,1.8,9528.85,3,4,3,17.0,Relatively New,1710.0,0,1,0,0,0,0,49
flat,tulip white,sector 69,0.9,6000.0,3,2,3+,1.0,Relatively New,1326.0,0,0,0,0,0,1,149
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,3,3,2,2.0,Old Property,1401.0,0,0,0,0,0,0,19
flat,corona gracieux,sector 76,1.05,5949.01,3,3,3+,7.0,Relatively New,1597.0,0,0,0,0,0,1,133
flat,avl 36 gurgaon,sector 36a,0.4,10204.08,1,1,1,4.0,Relatively New,436.0,0,0,0,0,0,0,35
flat,signature global park,sohna road,0.75,6938.02,2,2,0,1.0,Relatively New,1081.0,0,0,0,0,0,0,58
flat,m3m merlin,sector 67,4.5,14267.6,4,4,3+,15.0,Relatively New,2854.0,0,1,0,0,0,1,158
house,independent,sector 40,2.15,23888.89,3,3,3,3.0,Moderately Old,100.0,1,0,1,1,0,0,45
flat,sare homes,sector 92,0.95,4750.0,4,3,2,17.0,New Property,1983.0,0,0,0,0,0,0,7
flat,assotech blith,sector 99,0.82,6007.33,2,2,3,0.0,New Property,1365.0,0,0,0,0,0,0,51
flat,godrej aria,sector 79,1.3,8843.54,2,2,2,7.0,Relatively New,1330.0,1,0,0,0,0,1,116
flat,gls arawali homes,sohna road,0.28,5982.91,2,2,2,3.0,Relatively New,520.0,0,0,0,0,0,0,42
flat,indiabulls centrum park,sector 103,1.65,8250.0,3,3,3+,15.0,Relatively New,1683.0,1,0,0,0,0,0,38
house,independent,sector 9a,4.5,14285.71,9,9,3+,3.0,Relatively New,3150.0,1,0,0,1,1,1,38
flat,dlf the crest,sector 54,11.0,35222.54,4,6,3,7.0,Relatively New,2826.0,0,1,0,0,0,2,125
flat,m3m woodshire,sector 107,1.3,10815.31,3,3,3,7.0,Relatively New,1547.0,0,0,0,1,0,0,89
flat,m3m golfestate,sector 65,4.94,16233.98,3,4,3,15.0,Moderately Old,2754.0,0,1,0,0,0,0,165
flat,godrej aria,sector 79,1.1,11482.25,2,2,3,9.0,New Property,81.0,0,0,0,0,0,0,62
house,international city by sobha phase 2,sector 109,6.44,26502.06,4,5,3+,3.0,New Property,2430.0,1,1,1,1,0,0,138
house,independent,sector 7,0.27,12000.0,2,2,1,2.0,Moderately Old,225.0,0,0,0,0,0,0,12
flat,ss,sector 85,1.98,8222.59,3,4,3,6.0,Relatively New,2300.0,0,0,0,0,0,0,42
flat,mapsko mount ville,sector 79,1.2,8053.69,3,3,3,24.0,Relatively New,1348.0,0,0,0,0,0,1,8
house,bptp visionnaire,sector 70a,6.0,22222.22,5,4,3,3.0,New Property,2700.0,1,0,0,0,0,0,40
flat,rof ananda,sector 95,0.2,5602.24,1,1,1,2.0,Relatively New,407.0,0,0,0,1,0,0,53
flat,satya the hermitage,sector 103,0.89,6137.93,2,3,3,1.0,Relatively New,1257.0,0,1,0,0,0,0,75
flat,m3m the marina,sector 68,1.02,8095.24,2,2,2,11.0,Relatively New,1250.0,0,0,0,0,1,1,49
flat,aipl joy square,sector 63a,0.7,10101.01,1,1,0,7.0,Under Construction,693.0,0,0,0,0,0,0,0
flat,conscient heritage max,sector 102,2.15,9307.36,3,4,3,13.0,Relatively New,1945.0,1,1,0,0,0,0,101
house,ninex city,sector 76,1.75,6250.0,4,4,0,14.0,New Property,3111.0,0,0,0,0,0,0,0
flat,ats tourmaline,sector 109,1.75,8139.53,3,4,3+,2.0,Relatively New,1946.0,0,1,0,0,1,0,65
flat,tata gurgaon gateway,sector 113,3.21,11823.2,3,3,3,9.0,New Property,2281.0,0,0,0,0,0,0,49
flat,awho sispal vihar,sector 49,2.0,7262.16,4,3,3+,4.0,Old Property,2492.0,0,0,0,0,0,0,65
flat,eldeco accolade,sohna road,0.95,6176.85,2,2,3+,8.0,Under Construction,1050.0,1,0,0,0,1,0,72
flat,sare homes,sector 92,0.82,5384.11,3,3,3+,12.0,Relatively New,1221.18,0,0,0,0,0,0,114
flat,la vida by tata housing,sector 113,2.35,13352.27,3,4,3,3.0,Relatively New,1930.0,0,1,0,0,0,0,174
flat,sidhartha ncr one phase,sector 95,0.55,4867.26,2,2,2,14.0,New Property,1256.0,1,0,0,0,0,0,90
flat,sidhartha ncr one phase,sector 95,0.43,3152.49,2,2,2,6.0,Relatively New,1300.0,0,0,0,0,0,0,120
flat,dlf new town heights,sector 90,1.65,5683.78,4,4,3+,7.0,Moderately Old,2468.0,0,0,0,0,0,0,117
flat,m3m sierra 68,sector 68,1.08,8674.7,2,2,3,1.0,Relatively New,1130.0,0,0,0,0,0,1,149
house,sushant lok 1 builder floors,sector 43,1.95,10077.52,3,4,3+,4.0,New Property,215.0,0,1,0,0,0,1,78
flat,dlf new town heights,sector 90,1.95,7150.72,4,4,3+,24.0,Relatively New,2456.0,0,1,1,0,0,0,174
flat,sare petioles,sector 92,1.25,6097.56,3,3,3,18.0,Under Construction,2278.0,0,1,0,0,0,0,44
house,independent,sector 57,3.5,21604.94,4,4,3+,3.0,Old Property,1620.0,0,0,1,0,0,1,67
house,independent,sector 7,1.55,13888.89,2,2,2,1.0,Moderately Old,120.0,0,0,0,0,0,1,52
flat,godrej summit,sector 104,0.85,6893.76,2,2,3,12.0,Relatively New,1611.0,1,0,0,0,1,0,61
flat,tata primanti,sector 72,4.0,16032.06,4,5,3+,22.0,Relatively New,2701.0,0,1,0,0,0,1,174
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,5.0,Relatively New,1466.0,0,0,0,0,0,0,44
flat,godrej meridien,sector 106,3.2,16000.0,3,3,3+,6.0,Under Construction,2224.0,0,1,0,0,0,0,49
flat,godrej aria,sector 79,1.45,9062.5,2,2,3+,9.0,Relatively New,1494.0,1,0,0,0,0,0,113
flat,tulip violet,sector 69,1.9,9452.74,4,4,2,0.0,Relatively New,1819.0,0,0,0,0,0,0,49
flat,vatika gurgaon,sector 83,0.84,6746.99,2,2,2,7.0,Moderately Old,1127.0,0,0,0,0,0,1,157
flat,nagata group housing society,sector 1,0.85,3695.65,3,3,3+,4.0,Relatively New,2081.0,0,1,0,0,0,0,5
flat,sanskriti apartment,sector 10a,1.1,6666.67,3,3,3,2.0,Moderately Old,1833.0,0,0,0,0,0,0,22
flat,tarc maceo,sector 91,1.75,11118.17,4,3,3+,8.0,Relatively New,2107.0,1,1,1,1,0,0,128
flat,ambience creacions,sector 22,6.16,20533.33,4,5,3+,10.0,New Property,3333.0,0,1,0,1,0,1,49
house,independent,sector 2,1.0,8230.45,3,7,3+,3.0,Moderately Old,135.0,0,0,0,1,0,0,0
flat,vatika gurgaon,sector 83,1.15,5808.08,3,3,2,3.0,Relatively New,1350.0,1,1,1,1,0,1,165
flat,godrej,sector 79,2.0,8474.58,3,4,3+,9.0,Relatively New,1963.0,0,1,0,0,0,0,108
house,independent,sector 13,4.5,9090.91,4,5,2,2.0,Old Property,4950.0,0,0,0,0,0,0,0
flat,shree vardhman victoria,sector 70,1.25,9259.26,2,2,3,3.0,Relatively New,1222.0,1,0,0,0,0,0,43
flat,dlf the primus,sector 82a,2.25,10714.29,3,3,3+,29.0,Relatively New,2333.0,0,1,0,0,0,2,72
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,8.0,Relatively New,1466.0,0,0,1,0,0,0,119
house,independent,sector 12,3.71,19818.38,3,3,1,4.0,Moderately Old,1872.0,0,0,0,1,0,0,0
house,independent,sector 105,1.2,13333.33,4,4,1,2.0,Moderately Old,900.0,0,0,0,0,1,0,14
flat,tulip violet,sector 69,1.28,8111.53,3,3,2,12.0,Relatively New,1428.0,0,0,0,1,0,1,49
house,independent,sector 39,1.7,17989.42,2,2,3+,3.0,Moderately Old,900.0,0,1,1,0,0,0,45
flat,puri diplomatic greens,sector 111,3.45,11694.92,4,5,3+,9.0,Relatively New,2670.0,0,1,0,0,0,0,68
flat,signature global park,sohna road,0.68,8252.43,2,2,2,3.0,New Property,916.0,0,0,0,0,0,0,113
house,independent,sector 17b,7.2,15925.68,4,4,2,1.0,Old Property,4521.0,0,1,1,0,0,0,0
flat,dlf icon,sector 43,5.8,20706.89,4,4,3+,18.0,Old Property,2801.0,0,0,0,0,0,0,0
flat,central park flower valley,sector 33,1.35,10384.62,3,2,2,3.0,New Property,1444.0,0,0,0,0,0,0,87
flat,mapsko royale ville,sector 82,1.22,7176.47,3,5,3+,10.0,Relatively New,2000.0,0,1,0,1,0,1,76
flat,godrej nature plus,sector 33,1.45,15658.75,3,2,3+,20.0,Under Construction,118.0,1,0,0,0,0,0,144
flat,signature global city 92,sector 92,0.78,8049.54,2,2,2,2.0,New Property,1083.0,0,0,0,0,0,1,47
flat,dhoot time residency,sector 63,2.2,12813.05,3,4,3+,8.0,Moderately Old,1554.0,1,0,0,0,0,1,61
flat,m3m merlin,sector 67,2.9,14167.07,3,3,3,0.0,Relatively New,2047.0,0,0,0,0,1,1,49
flat,ss the leaf,sector 85,1.1,6318.21,2,2,3+,3.0,Relatively New,1464.0,0,0,1,0,0,0,143
flat,dlf royalton tower,sector 43,6.2,20687.35,4,4,3+,9.0,Moderately Old,2712.0,0,1,0,0,0,0,7
house,independent,sector 105,9.9,49500.0,2,2,2,3.0,Moderately Old,2000.0,0,0,0,0,0,0,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9449.24,3,3,3,10.0,Relatively New,1465.0,1,1,0,1,1,0,49
flat,chd avenue,sector 71,1.25,7171.54,3,4,2,7.0,Relatively New,1577.0,0,1,0,0,0,1,160
house,independent,sector 50,10.55,32561.73,5,5,3,2.0,Moderately Old,3240.0,1,1,0,0,0,0,42
flat,bptp terra,sector 37d,1.5,8282.72,3,3,3,17.0,Relatively New,1692.0,0,0,0,0,1,0,49
flat,the lions cghs,sector 56,2.09,8708.33,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,1,125
flat,tulip ivory,sector 70,2.0,8333.33,4,5,3+,6.0,Moderately Old,2114.0,0,1,0,0,0,1,95
flat,ats triumph,sector 104,2.3,10000.0,3,4,3+,15.0,New Property,2544.0,0,1,0,0,0,0,117
flat,mapsko royale ville,sector 82,0.99,5530.73,3,4,2,14.0,New Property,1620.0,0,1,0,0,0,0,95
flat,ireo victory valley,sector 67,2.99,11832.21,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,1,37
flat,bptp terra,sector 37d,1.65,7530.81,4,3,3+,6.0,Relatively New,2091.0,0,0,0,0,0,1,149
flat,ramprastha primera,sector 37d,1.08,6000.0,3,3,3,9.0,Relatively New,1700.0,0,0,0,0,0,0,158
flat,dlf regal gardens,sector 90,1.2,6837.61,3,3,3+,15.0,Relatively New,1572.0,0,0,0,0,0,0,118
flat,ss the leaf,sector 85,1.05,6402.44,2,2,3,11.0,Relatively New,1484.0,0,0,0,0,0,0,44
flat,pivotal devaan,sector 84,0.37,6346.48,2,2,1,5.0,Relatively New,532.0,0,0,0,0,0,0,73
